omp_customer_organization_id,omp_order_date,omp_order_total_base
M030-MORGO,4/1/2024 0:00,756.75
S038-STLKI,4/1/2024 0:00,1105
Y002-YNGTC,4/1/2024 0:00,463.5
E024-EMC,4/2/2024 0:00,8592
F022-F&D,4/2/2024 0:00,41301.06
F022-F&D,4/2/2024 0:00,2076.4
M026-MIURA,4/2/2024 0:00,265.8
M026-MIURA,4/2/2024 0:00,3679.44
M026-MIURA,4/2/2024 0:00,297.44
M026-MIURA,4/2/2024 0:00,211.04
M030-MORGO,4/2/2024 0:00,599.1
M030-MORGO,4/2/2024 0:00,1885
P023-PRTNL,4/2/2024 0:00,425
S002-SREIL,4/2/2024 0:00,481.56
S002-SREIL,4/2/2024 0:00,2017.3
S002-SREIL,4/2/2024 0:00,254.3
S002-SREIL,4/2/2024 0:00,4345.68
S039-SMI,4/2/2024 0:00,0
A045-AFS,4/3/2024 0:00,11028
C006-C&DTE,4/3/2024 0:00,181.5
C006-C&DTE,4/3/2024 0:00,675.49
C006-C&DTE,4/3/2024 0:00,442.86
C006-C&DTE,4/3/2024 0:00,465.36
C006-C&DTE,4/3/2024 0:00,396.5
C006-C&DTE,4/3/2024 0:00,978.5
F022-F&D,4/3/2024 0:00,121.56
F022-F&D,4/3/2024 0:00,150
F022-F&D,4/3/2024 0:00,119.8
M030-MORGO,4/3/2024 0:00,1016
M030-MORGO,4/3/2024 0:00,200
S046-SPOC,4/3/2024 0:00,2291
S046-SPOC,4/3/2024 0:00,741
S046-SPOC,4/3/2024 0:00,2358.3
W006-WELD,4/3/2024 0:00,5909.5
Y002-YNGTC,4/3/2024 0:00,2715.5
Y002-YNGTC,4/3/2024 0:00,323.04
C026-CRDM,4/4/2024 0:00,4290
F022-F&D,4/4/2024 0:00,38949.76
M026-MIURA,4/4/2024 0:00,1684.98
M026-MIURA,4/4/2024 0:00,547.41
S046-SPOC,4/4/2024 0:00,6347.85
S046-SPOC,4/4/2024 0:00,378.4
Y002-YNGTC,4/4/2024 0:00,8317.2
A012-ALADD,4/5/2024 0:00,3279
A045-AFS,4/5/2024 0:00,3800
A045-AFS,4/5/2024 0:00,1259
A053-AIRMA,4/5/2024 0:00,0
D011-DAIKI,4/5/2024 0:00,5726
F022-F&D,4/5/2024 0:00,121.56
F022-F&D,4/5/2024 0:00,3400
G016-GRNDW,4/5/2024 0:00,58800
S002-SREIL,4/5/2024 0:00,0
S046-SPOC,4/5/2024 0:00,358.44
V004-VIBRO,4/5/2024 0:00,2118
V007-VNDRL,4/5/2024 0:00,635.36
Y002-YNGTC,4/5/2024 0:00,61194.3
Y002-YNGTC,4/5/2024 0:00,89766.5
Y002-YNGTC,4/5/2024 0:00,82250.34
Y002-YNGTC,4/5/2024 0:00,20163.3
A045-AFS,4/8/2024 0:00,2518
F022-F&D,4/8/2024 0:00,60.78
M047-MTLWR,4/8/2024 0:00,12379.75
N012-NICHF,4/8/2024 0:00,721.8
S002-SREIL,4/8/2024 0:00,87.75
S028-SAWTR,4/8/2024 0:00,1200
S038-STLKI,4/8/2024 0:00,717
S046-SPOC,4/8/2024 0:00,373.46
Y002-YNGTC,4/8/2024 0:00,1763.75
Y002-YNGTC,4/8/2024 0:00,1121.5
A045-AFS,4/9/2024 0:00,8510
A045-AFS,4/9/2024 0:00,22868
C060-CREA,4/9/2024 0:00,98.04
F022-F&D,4/9/2024 0:00,1650
F022-F&D,4/9/2024 0:00,750
H026-HUSSM,4/9/2024 0:00,2877.9
H030-HARCO,4/9/2024 0:00,476.24
M026-MIURA,4/9/2024 0:00,374
M026-MIURA,4/9/2024 0:00,417.2
N012-NICHF,4/9/2024 0:00,5866.56
F022-F&D,4/10/2024 0:00,182.34
F022-F&D,4/10/2024 0:00,4152.8
F022-F&D,4/10/2024 0:00,1650
S028-SAWTR,4/10/2024 0:00,9733.46
S038-STLKI,4/10/2024 0:00,2497.8
S046-SPOC,4/10/2024 0:00,298.96
S046-SPOC,4/10/2024 0:00,435.4
V004-VIBRO,4/10/2024 0:00,1140
Y002-YNGTC,4/10/2024 0:00,6416.25
A054-AVAIL,4/11/2024 0:00,7056.3
B035-BAC,4/11/2024 0:00,22910.24
H026-HUSSM,4/11/2024 0:00,6786.9
M026-MIURA,4/11/2024 0:00,2313.8
M026-MIURA,4/11/2024 0:00,112
M026-MIURA,4/11/2024 0:00,3597.6
M026-MIURA,4/11/2024 0:00,2288.7
M030-MORGO,4/11/2024 0:00,252
M044-MCFAB,4/11/2024 0:00,2200
S038-STLKI,4/11/2024 0:00,2230
Y002-YNGTC,4/11/2024 0:00,355.08
F022-F&D,4/12/2024 0:00,1038.2
A050-ALLVA,4/15/2024 0:00,4131.2
F022-F&D,4/15/2024 0:00,3320
F022-F&D,4/15/2024 0:00,292.2
F022-F&D,4/15/2024 0:00,225
K007-KENWO,4/15/2024 0:00,2970
L005-LBGSY,4/15/2024 0:00,1799
M026-MIURA,4/15/2024 0:00,735.3
M026-MIURA,4/15/2024 0:00,12359.4
M030-MORGO,4/15/2024 0:00,873
M047-MTLWR,4/15/2024 0:00,2786.5
N012-NICHF,4/15/2024 0:00,538.5
S002-SREIL,4/15/2024 0:00,192.6
S002-SREIL,4/15/2024 0:00,885.78
S002-SREIL,4/15/2024 0:00,75.5
S002-SREIL,4/15/2024 0:00,3359.6
S002-SREIL,4/15/2024 0:00,607.29
S002-SREIL,4/15/2024 0:00,2017.3
S002-SREIL,4/15/2024 0:00,65.22
S028-SAWTR,4/15/2024 0:00,2210
S046-SPOC,4/15/2024 0:00,2855.4
S046-SPOC,4/15/2024 0:00,1624.7
S046-SPOC,4/15/2024 0:00,240.35
V007-VNDRL,4/15/2024 0:00,1091
F022-F&D,4/16/2024 0:00,900
F022-F&D,4/16/2024 0:00,87.86
F022-F&D,4/16/2024 0:00,878.6
H030-HARCO,4/16/2024 0:00,210.98
H031-HYPER,4/16/2024 0:00,3348.3
K016-KELVI,4/16/2024 0:00,1301.7
M026-MIURA,4/16/2024 0:00,6854
M030-MORGO,4/16/2024 0:00,449
S046-SPOC,4/16/2024 0:00,508.65
V008-VT&M,4/16/2024 0:00,9.37
W007-WAHSE,4/16/2024 0:00,1952.5
F022-F&D,4/17/2024 0:00,351.44
M047-MTLWR,4/17/2024 0:00,1794
S002-SREIL,4/17/2024 0:00,1519.64
Y002-YNGTC,4/17/2024 0:00,2177.6
S046-SPOC,4/18/2024 0:00,2355.6
A045-AFS,4/19/2024 0:00,8510
A050-ALLVA,4/19/2024 0:00,5455.28
A054-AVAIL,4/19/2024 0:00,1066
F022-F&D,4/19/2024 0:00,87.86
F022-F&D,4/19/2024 0:00,149.75
F022-F&D,4/19/2024 0:00,1113.2
H026-HUSSM,4/19/2024 0:00,7248.8
H030-HARCO,4/19/2024 0:00,597.37
M026-MIURA,4/19/2024 0:00,700.8
M030-MORGO,4/19/2024 0:00,49.2
M030-MORGO,4/19/2024 0:00,5048.88
M030-MORGO,4/19/2024 0:00,1800
N020-NEXT,4/19/2024 0:00,2821
S046-SPOC,4/19/2024 0:00,4526.5
S046-SPOC,4/19/2024 0:00,274.5
S046-SPOC,4/19/2024 0:00,529.8
T026-TALOS,4/19/2024 0:00,948.08
V007-VNDRL,4/19/2024 0:00,627.9
Y002-YNGTC,4/19/2024 0:00,1682.25
Y002-YNGTC,4/19/2024 0:00,31835
Y002-YNGTC,4/19/2024 0:00,68772.9
Y002-YNGTC,4/19/2024 0:00,110371.6
Y002-YNGTC,4/19/2024 0:00,54213.9
Y002-YNGTC,4/19/2024 0:00,4160
Y002-YNGTC,4/19/2024 0:00,30899.5
Y002-YNGTC,4/19/2024 0:00,2173.7
Y002-YNGTC,4/19/2024 0:00,11626.5
Y002-YNGTC,4/19/2024 0:00,15502
Y002-YNGTC,4/19/2024 0:00,27059.75
Y002-YNGTC,4/19/2024 0:00,19377.5
Y002-YNGTC,4/19/2024 0:00,7751
Y002-YNGTC,4/19/2024 0:00,32546.25
Y002-YNGTC,4/19/2024 0:00,11100
A045-AFS,4/22/2024 0:00,3330
A045-AFS,4/22/2024 0:00,2664
F022-F&D,4/22/2024 0:00,227.4
H030-HARCO,4/22/2024 0:00,747.1
M026-MIURA,4/22/2024 0:00,350.5
M026-MIURA,4/22/2024 0:00,216.6
M030-MORGO,4/22/2024 0:00,2544
M030-MORGO,4/22/2024 0:00,13201.2
M030-MORGO,4/22/2024 0:00,2779.2
M030-MORGO,4/22/2024 0:00,5048.88
N012-NICHF,4/22/2024 0:00,5866.56
V007-VNDRL,4/22/2024 0:00,1113.17
F022-F&D,4/23/2024 0:00,87.86
F022-F&D,4/23/2024 0:00,2076.4
F022-F&D,4/23/2024 0:00,750
F022-F&D,4/23/2024 0:00,599
M026-MIURA,4/23/2024 0:00,7576.2
M030-MORGO,4/23/2024 0:00,5280.48
S002-SREIL,4/23/2024 0:00,564.04
S002-SREIL,4/23/2024 0:00,4507.6
S002-SREIL,4/23/2024 0:00,4879.7
S038-STLKI,4/23/2024 0:00,16445.55
S038-STLKI,4/23/2024 0:00,1130
V007-VNDRL,4/23/2024 0:00,103.48
B005-BNCHM,4/24/2024 0:00,864
B005-BNCHM,4/24/2024 0:00,36
B025-BANKP,4/24/2024 0:00,9472.1
D011-DAIKI,4/24/2024 0:00,5726
H026-HUSSM,4/24/2024 0:00,11516.5
M030-MORGO,4/24/2024 0:00,5558.4
S001-SISKI,4/24/2024 0:00,2010
S002-SREIL,4/24/2024 0:00,9908.6
S002-SREIL,4/24/2024 0:00,53.28
S002-SREIL,4/24/2024 0:00,4695
S002-SREIL,4/24/2024 0:00,6258.85
S002-SREIL,4/24/2024 0:00,3944.15
S002-SREIL,4/24/2024 0:00,5071.05
S002-SREIL,4/24/2024 0:00,6761.4
S002-SREIL,4/24/2024 0:00,1508
W007-WAHSE,4/24/2024 0:00,212
M026-MIURA,4/25/2024 0:00,580.08
M026-MIURA,4/25/2024 0:00,1164.2
M030-MORGO,4/25/2024 0:00,494.5
M030-MORGO,4/25/2024 0:00,6409.18
M030-MORGO,4/25/2024 0:00,2015
M045-MILLE,4/25/2024 0:00,159.6
T040-TURBO,4/25/2024 0:00,11700
V007-VNDRL,4/25/2024 0:00,747.5
A054-AVAIL,4/26/2024 0:00,5214
F022-F&D,4/26/2024 0:00,20
M026-MIURA,4/26/2024 0:00,226.8
M046-METCO,4/26/2024 0:00,238.56
N012-NICHF,4/26/2024 0:00,5866.56
N012-NICHF,4/26/2024 0:00,593.25
Y002-YNGTC,4/26/2024 0:00,222.25
A045-AFS,4/29/2024 0:00,3330
A050-ALLVA,4/29/2024 0:00,1616.16
C006-C&DTE,4/29/2024 0:00,593.96
F022-F&D,4/29/2024 0:00,1038.2
F022-F&D,4/29/2024 0:00,10382
I016-INDPL,4/29/2024 0:00,2157.96
M026-MIURA,4/29/2024 0:00,101.8
M026-MIURA,4/29/2024 0:00,1064.6
M026-MIURA,4/29/2024 0:00,2915.84
M026-MIURA,4/29/2024 0:00,2248.8
M026-MIURA,4/29/2024 0:00,417.2
M026-MIURA,4/29/2024 0:00,834.4
M030-MORGO,4/29/2024 0:00,553.84
M047-MTLWR,4/29/2024 0:00,579.22
S025-SAKAI,4/29/2024 0:00,73028.21
S038-STLKI,4/29/2024 0:00,717
S038-STLKI,4/29/2024 0:00,3811
S038-STLKI,4/29/2024 0:00,22692
F022-F&D,4/30/2024 0:00,243.12
F022-F&D,4/30/2024 0:00,1038.2
F022-F&D,4/30/2024 0:00,1355.86
F022-F&D,4/30/2024 0:00,32453.34
M030-MORGO,4/30/2024 0:00,2241.7
M040-MORRI,4/30/2024 0:00,13972.63
M045-MILLE,4/30/2024 0:00,252.25
S046-SPOC,4/30/2024 0:00,3569.5
S046-SPOC,4/30/2024 0:00,1024
A050-ALLVA,5/1/2024 0:00,1566.1
M030-MORGO,5/1/2024 0:00,131.2
M030-MORGO,5/1/2024 0:00,375
M030-MORGO,5/1/2024 0:00,4140
M046-METCO,5/1/2024 0:00,125.47
H026-HUSSM,5/2/2024 0:00,4474.8
M026-MIURA,5/2/2024 0:00,1243.8
M030-MORGO,5/2/2024 0:00,898
M030-MORGO,5/2/2024 0:00,1016
M030-MORGO,5/2/2024 0:00,6948
M030-MORGO,5/2/2024 0:00,5790
M040-MORRI,5/2/2024 0:00,7304.23
M047-MTLWR,5/2/2024 0:00,278.4
S002-SREIL,5/2/2024 0:00,548.64
S002-SREIL,5/2/2024 0:00,3036.6
S002-SREIL,5/2/2024 0:00,2323.68
S002-SREIL,5/2/2024 0:00,75.5
S046-SPOC,5/2/2024 0:00,1536
S046-SPOC,5/2/2024 0:00,540
S046-SPOC,5/2/2024 0:00,2064
U013-ULTIM,5/2/2024 0:00,0
V007-VNDRL,5/2/2024 0:00,529
Y002-YNGTC,5/2/2024 0:00,2172.4
F022-F&D,5/3/2024 0:00,59.9
F022-F&D,5/3/2024 0:00,29.95
I016-INDPL,5/3/2024 0:00,994.02
M030-MORGO,5/3/2024 0:00,402.75
S046-SPOC,5/3/2024 0:00,1940
B035-BAC,5/6/2024 0:00,1985.5
F022-F&D,5/6/2024 0:00,300
F022-F&D,5/6/2024 0:00,2076.4
M026-MIURA,5/6/2024 0:00,1051
M026-MIURA,5/6/2024 0:00,882.88
M030-MORGO,5/6/2024 0:00,1822
M030-MORGO,5/6/2024 0:00,504
M030-MORGO,5/6/2024 0:00,1389.6
M040-MORRI,5/6/2024 0:00,33360
M040-MORRI,5/6/2024 0:00,8926.08
M046-METCO,5/6/2024 0:00,185.85
S046-SPOC,5/6/2024 0:00,4394.85
Y002-YNGTC,5/6/2024 0:00,6416.25
Y002-YNGTC,5/6/2024 0:00,1248.6
B025-BANKP,5/7/2024 0:00,178.8
F022-F&D,5/7/2024 0:00,683.87
H005-HAMES,5/7/2024 0:00,644.5
H030-HARCO,5/7/2024 0:00,59.36
K007-KENWO,5/7/2024 0:00,2999.7
M030-MORGO,5/7/2024 0:00,3813.36
T026-TALOS,5/7/2024 0:00,857.7
T026-TALOS,5/7/2024 0:00,1026.19
A050-ALLVA,5/8/2024 0:00,1582.6
F022-F&D,5/8/2024 0:00,2740.14
F022-F&D,5/8/2024 0:00,163.6
F022-F&D,5/8/2024 0:00,6007.23
F022-F&D,5/8/2024 0:00,6428.79
F022-F&D,5/8/2024 0:00,5796.45
F022-F&D,5/8/2024 0:00,40
M030-MORGO,5/8/2024 0:00,49.2
S002-SREIL,5/8/2024 0:00,4879.7
S002-SREIL,5/8/2024 0:00,138.15
V007-VNDRL,5/8/2024 0:00,878.96
F022-F&D,5/9/2024 0:00,263.58
H026-HUSSM,5/9/2024 0:00,1194
M026-MIURA,5/9/2024 0:00,762
M045-MILLE,5/9/2024 0:00,741.47
S038-STLKI,5/9/2024 0:00,9220.96
S038-STLKI,5/9/2024 0:00,4682.5
S038-STLKI,5/9/2024 0:00,339.8
A050-ALLVA,5/10/2024 0:00,6212.2
H026-HUSSM,5/10/2024 0:00,666.8
M026-MIURA,5/10/2024 0:00,1212.4
M026-MIURA,5/10/2024 0:00,896.8
M026-MIURA,5/10/2024 0:00,166.8
M026-MIURA,5/10/2024 0:00,199.8
M026-MIURA,5/10/2024 0:00,1247.2
M026-MIURA,5/10/2024 0:00,2103.6
M026-MIURA,5/10/2024 0:00,620.7
M026-MIURA,5/10/2024 0:00,409.2
M030-MORGO,5/10/2024 0:00,2169
M030-MORGO,5/10/2024 0:00,873
N016-NANOL,5/10/2024 0:00,8795
S046-SPOC,5/10/2024 0:00,977.88
C006-C&DTE,5/13/2024 0:00,1161.44
F022-F&D,5/13/2024 0:00,454.8
F022-F&D,5/13/2024 0:00,239.6
L005-LBGSY,5/13/2024 0:00,5314.4
M026-MIURA,5/13/2024 0:00,311.52
M026-MIURA,5/13/2024 0:00,332.4
M026-MIURA,5/13/2024 0:00,134.56
M026-MIURA,5/13/2024 0:00,184.08
M030-MORGO,5/13/2024 0:00,1389.6
M030-MORGO,5/13/2024 0:00,1153
M030-MORGO,5/13/2024 0:00,74.24
S038-STLKI,5/13/2024 0:00,1193
S046-SPOC,5/13/2024 0:00,3110.6
B002-BSAMA,5/14/2024 0:00,6033.9
E024-EMC,5/14/2024 0:00,84000
F022-F&D,5/14/2024 0:00,700
H030-HARCO,5/14/2024 0:00,448.93
M026-MIURA,5/14/2024 0:00,210
M026-MIURA,5/14/2024 0:00,2754.6
M030-MORGO,5/14/2024 0:00,1885
M030-MORGO,5/14/2024 0:00,382.56
M030-MORGO,5/14/2024 0:00,18991.2
M030-MORGO,5/14/2024 0:00,104.96
M030-MORGO,5/14/2024 0:00,14559.04
M030-MORGO,5/14/2024 0:00,1273
M045-MILLE,5/14/2024 0:00,4885.93
M046-METCO,5/14/2024 0:00,283.3
M047-MTLWR,5/14/2024 0:00,2586.27
M047-MTLWR,5/14/2024 0:00,2865.56
M047-MTLWR,5/14/2024 0:00,3275.25
N012-NICHF,5/14/2024 0:00,964.66
R024-RAINB,5/14/2024 0:00,2455.44
S046-SPOC,5/14/2024 0:00,1070.5
F022-F&D,5/15/2024 0:00,1113.2
M030-MORGO,5/15/2024 0:00,837.35
M045-MILLE,5/15/2024 0:00,5048.21
M045-MILLE,5/15/2024 0:00,4660.58
M045-MILLE,5/15/2024 0:00,865.11
M045-MILLE,5/15/2024 0:00,801.74
U002-UENRT,5/15/2024 0:00,10400
B035-BAC,5/16/2024 0:00,22910.24
M026-MIURA,5/16/2024 0:00,101.8
M026-MIURA,5/16/2024 0:00,245.4
M026-MIURA,5/16/2024 0:00,344.4
M026-MIURA,5/16/2024 0:00,519.52
M030-MORGO,5/16/2024 0:00,756.6
S038-STLKI,5/16/2024 0:00,36.05
S046-SPOC,5/16/2024 0:00,189.52
T051-TOYOT,5/16/2024 0:00,750
V004-VIBRO,5/16/2024 0:00,1276
V007-VNDRL,5/16/2024 0:00,56248.75
V007-VNDRL,5/16/2024 0:00,529.4
V007-VNDRL,5/16/2024 0:00,1244.09
V007-VNDRL,5/16/2024 0:00,1058.8
V007-VNDRL,5/16/2024 0:00,2506.7
V007-VNDRL,5/16/2024 0:00,847.04
V007-VNDRL,5/16/2024 0:00,423.52
V007-VNDRL,5/16/2024 0:00,3758.74
V007-VNDRL,5/16/2024 0:00,3070.52
Y002-YNGTC,5/16/2024 0:00,1146.4
Y002-YNGTC,5/16/2024 0:00,4332.15
Y002-YNGTC,5/16/2024 0:00,3258.6
A054-AVAIL,5/17/2024 0:00,868.3
H026-HUSSM,5/17/2024 0:00,486
M026-MIURA,5/17/2024 0:00,869.6
V007-VNDRL,5/17/2024 0:00,2506.7
D024-DES-C,5/20/2024 0:00,159.6
F022-F&D,5/20/2024 0:00,263.58
F022-F&D,5/20/2024 0:00,303.9
M026-MIURA,5/20/2024 0:00,41.72
M030-MORGO,5/20/2024 0:00,1153
M030-MORGO,5/20/2024 0:00,834
S002-SREIL,5/20/2024 0:00,43.48
S002-SREIL,5/20/2024 0:00,11838.4
S002-SREIL,5/20/2024 0:00,3161
S046-SPOC,5/20/2024 0:00,12793.55
T026-TALOS,5/20/2024 0:00,12875.2
V007-VNDRL,5/20/2024 0:00,528.1
V007-VNDRL,5/20/2024 0:00,5280
V007-VNDRL,5/20/2024 0:00,316.86
V007-VNDRL,5/20/2024 0:00,4646.4
Y002-YNGTC,5/20/2024 0:00,1714
A045-AFS,5/21/2024 0:00,2518
F022-F&D,5/21/2024 0:00,2076.4
M026-MIURA,5/21/2024 0:00,2207.2
M026-MIURA,5/21/2024 0:00,3365.6
M026-MIURA,5/21/2024 0:00,12359.4
M026-MIURA,5/21/2024 0:00,4721
M030-MORGO,5/21/2024 0:00,47559.06
M030-MORGO,5/21/2024 0:00,1273
M030-MORGO,5/21/2024 0:00,7812.6
S025-SAKAI,5/21/2024 0:00,31342
A045-AFS,5/22/2024 0:00,16400
C006-C&DTE,5/22/2024 0:00,538.93
D011-DAIKI,5/22/2024 0:00,5726
F022-F&D,5/22/2024 0:00,2076.4
H026-HUSSM,5/22/2024 0:00,1578.8
M030-MORGO,5/22/2024 0:00,2779.2
M030-MORGO,5/22/2024 0:00,2390
M030-MORGO,5/22/2024 0:00,575.21
M047-MTLWR,5/22/2024 0:00,2860.03
S046-SPOC,5/22/2024 0:00,69.69
U002-UENRT,5/22/2024 0:00,10400
U002-UENRT,5/22/2024 0:00,11940
V007-VNDRL,5/22/2024 0:00,4778.4
V007-VNDRL,5/22/2024 0:00,609.44
V007-VNDRL,5/22/2024 0:00,304.72
V007-VNDRL,5/22/2024 0:00,925.2
F015-FORDM,5/23/2024 0:00,3075
F022-F&D,5/23/2024 0:00,50431.46
K016-KELVI,5/23/2024 0:00,23429.96
L010-LEGAC,5/23/2024 0:00,2199.84
L010-LEGAC,5/23/2024 0:00,369.51
M026-MIURA,5/23/2024 0:00,344.4
M026-MIURA,5/23/2024 0:00,841.2
M026-MIURA,5/23/2024 0:00,2699.64
M026-MIURA,5/23/2024 0:00,896.8
M026-MIURA,5/23/2024 0:00,1051
M026-MIURA,5/23/2024 0:00,1039.04
M026-MIURA,5/23/2024 0:00,245.4
M026-MIURA,5/23/2024 0:00,637.6
M030-MORGO,5/23/2024 0:00,13201.2
M030-MORGO,5/23/2024 0:00,1964.66
M030-MORGO,5/23/2024 0:00,39603.6
M030-MORGO,5/23/2024 0:00,126
M046-METCO,5/23/2024 0:00,133.83
P009-PROTE,5/23/2024 0:00,455.25
S039-SMI,5/23/2024 0:00,192.07
S046-SPOC,5/23/2024 0:00,226
S046-SPOC,5/23/2024 0:00,3948.5
S046-SPOC,5/23/2024 0:00,2140.5
S046-SPOC,5/23/2024 0:00,131
S046-SPOC,5/23/2024 0:00,1070.5
V007-VNDRL,5/23/2024 0:00,1213
V007-VNDRL,5/23/2024 0:00,9948.9
W007-WAHSE,5/23/2024 0:00,4140
Y002-YNGTC,5/23/2024 0:00,4853.6
M030-MORGO,5/24/2024 0:00,438
M047-MTLWR,5/24/2024 0:00,774
S046-SPOC,5/24/2024 0:00,153
V004-VIBRO,5/24/2024 0:00,1140
V007-VNDRL,5/24/2024 0:00,2230.4
F022-F&D,5/28/2024 0:00,1038.2
F022-F&D,5/28/2024 0:00,263.58
F022-F&D,5/28/2024 0:00,299.5
F022-F&D,5/28/2024 0:00,659.42
M030-MORGO,5/28/2024 0:00,1153
M046-METCO,5/28/2024 0:00,998.5
S002-SREIL,5/28/2024 0:00,1176.3
S046-SPOC,5/28/2024 0:00,2547.8
V007-VNDRL,5/28/2024 0:00,1343.29
Y002-YNGTC,5/28/2024 0:00,21310.8
Y002-YNGTC,5/28/2024 0:00,308.88
M026-MIURA,5/29/2024 0:00,66.6
M026-MIURA,5/29/2024 0:00,3254.2
M026-MIURA,5/29/2024 0:00,374
M026-MIURA,5/29/2024 0:00,609
M026-MIURA,5/29/2024 0:00,3244.2
M026-MIURA,5/29/2024 0:00,245.4
M026-MIURA,5/29/2024 0:00,149.28
M026-MIURA,5/29/2024 0:00,645.2
M030-MORGO,5/29/2024 0:00,200
M045-MILLE,5/29/2024 0:00,152.45
Y002-YNGTC,5/29/2024 0:00,57567.9
Y002-YNGTC,5/29/2024 0:00,23111.55
A014-ADF,5/30/2024 0:00,1352
A050-ALLVA,5/30/2024 0:00,0
A054-AVAIL,5/30/2024 0:00,16101.8
F022-F&D,5/30/2024 0:00,46448.66
F022-F&D,5/30/2024 0:00,2076.4
F022-F&D,5/30/2024 0:00,340.16
H026-HUSSM,5/30/2024 0:00,9433.65
M026-MIURA,5/30/2024 0:00,153.3
M026-MIURA,5/30/2024 0:00,195.48
M030-MORGO,5/30/2024 0:00,1389.6
M030-MORGO,5/30/2024 0:00,2884
S038-STLKI,5/30/2024 0:00,4130
S038-STLKI,5/30/2024 0:00,2317.5
S038-STLKI,5/30/2024 0:00,11337.76
S038-STLKI,5/30/2024 0:00,8311.05
S038-STLKI,5/30/2024 0:00,10767
V007-VNDRL,5/30/2024 0:00,211.76
V007-VNDRL,5/30/2024 0:00,1535.26
C060-CREA,5/31/2024 0:00,1401.25
F022-F&D,5/31/2024 0:00,1038.2
H018-HEIL,5/31/2024 0:00,18000
H031-HYPER,5/31/2024 0:00,640.8
K006-K&R,5/31/2024 0:00,3875
K007-KENWO,5/31/2024 0:00,571.25
K007-KENWO,5/31/2024 0:00,288
M026-MIURA,5/31/2024 0:00,350.5
M026-MIURA,5/31/2024 0:00,1118.32
M030-MORGO,5/31/2024 0:00,1389.6
M030-MORGO,5/31/2024 0:00,2079
M030-MORGO,5/31/2024 0:00,693
M030-MORGO,5/31/2024 0:00,504
M030-MORGO,5/31/2024 0:00,898
M044-MCFAB,5/31/2024 0:00,4200
M047-MTLWR,5/31/2024 0:00,222.2
S038-STLKI,5/31/2024 0:00,211.5
S038-STLKI,5/31/2024 0:00,1290.24
S038-STLKI,5/31/2024 0:00,59440.65
S046-SPOC,5/31/2024 0:00,2247.8
S046-SPOC,5/31/2024 0:00,24.89
S046-SPOC,5/31/2024 0:00,884.7
V007-VNDRL,5/31/2024 0:00,2510.91
V007-VNDRL,5/31/2024 0:00,1801.07
Y002-YNGTC,5/31/2024 0:00,3377.78
Y002-YNGTC,5/31/2024 0:00,2143.4
A045-AFS,6/3/2024 0:00,81200
F015-FORDM,6/3/2024 0:00,1100
F022-F&D,6/3/2024 0:00,2076.4
F022-F&D,6/3/2024 0:00,2252.12
H014-HEATE,6/3/2024 0:00,706.18
H030-HARCO,6/3/2024 0:00,1548.6
K016-KELVI,6/3/2024 0:00,2916.15
M030-MORGO,6/3/2024 0:00,288
M046-METCO,6/3/2024 0:00,121.76
R024-RAINB,6/3/2024 0:00,870
S002-SREIL,6/3/2024 0:00,3863.54
S046-SPOC,6/3/2024 0:00,1141.2
A050-ALLVA,6/4/2024 0:00,6983.4
F022-F&D,6/4/2024 0:00,87.86
J006-JSPRM,6/4/2024 0:00,1550
K016-KELVI,6/4/2024 0:00,500
N012-NICHF,6/4/2024 0:00,1210.8
S046-SPOC,6/4/2024 0:00,0
V007-VNDRL,6/4/2024 0:00,64304.1
F022-F&D,6/5/2024 0:00,66.07
I016-INDPL,6/5/2024 0:00,817.14
M047-MTLWR,6/5/2024 0:00,3007.94
M049-MASTE,6/5/2024 0:00,1249.08
M049-MASTE,6/5/2024 0:00,14485
P023-PRTNL,6/5/2024 0:00,470
S046-SPOC,6/5/2024 0:00,701.8
Y002-YNGTC,6/5/2024 0:00,3266.4
C060-CREA,6/6/2024 0:00,3176.55
D015-DVSMA,6/6/2024 0:00,321.42
E027-ENERG,6/6/2024 0:00,295.14
F022-F&D,6/6/2024 0:00,439.3
F022-F&D,6/6/2024 0:00,600
H030-HARCO,6/6/2024 0:00,478.17
H031-HYPER,6/6/2024 0:00,1517
K006-K&R,6/6/2024 0:00,570
L019-LEEMN,6/6/2024 0:00,6235.82
M026-MIURA,6/6/2024 0:00,286.8
M026-MIURA,6/6/2024 0:00,2399.4
M026-MIURA,6/6/2024 0:00,115.5
M026-MIURA,6/6/2024 0:00,154
M047-MTLWR,6/6/2024 0:00,137
S002-SREIL,6/6/2024 0:00,2581.68
S002-SREIL,6/6/2024 0:00,2975.28
S002-SREIL,6/6/2024 0:00,1213.6
S038-STLKI,6/6/2024 0:00,104.7
S046-SPOC,6/6/2024 0:00,1018.2
V007-VNDRL,6/6/2024 0:00,794.2
W006-WELD,6/6/2024 0:00,3927.5
B035-BAC,6/7/2024 0:00,28637.8
F022-F&D,6/7/2024 0:00,39094.76
F022-F&D,6/7/2024 0:00,2076.4
M030-MORGO,6/7/2024 0:00,389.68
A050-ALLVA,6/10/2024 0:00,1896.6
B005-BNCHM,6/10/2024 0:00,556.72
B035-BAC,6/10/2024 0:00,222.6
H026-HUSSM,6/10/2024 0:00,3205.4
H030-HARCO,6/10/2024 0:00,446
M026-MIURA,6/10/2024 0:00,133
